optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score
"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,0.000000
"{1, 7, 6, 8, 5, 4, 9, 2, 10, 3, 1}",3.085534,"{1, 3, 7, 6, 8, 5, 4, 9, 2, 10, 1}",3.090377,0.001569
"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,0.000000
"{1, 3, 10, 2, 7, 9, 6, 5, 4, 8, 1}",2.984464,"{1, 3, 10, 2, 7, 9, 6, 5, 4, 8, 1}",2.984464,0.000000
"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,0.000000
"{1, 8, 9, 7, 3, 6, 2, 4, 10, 5, 1}",2.546306,"{1, 5, 10, 4, 2, 6, 3, 7, 9, 8, 1}",2.546305,0.000000
"{1, 4, 3, 9, 8, 7, 5, 6, 10, 2, 1}",2.687147,"{1, 2, 10, 6, 5, 7, 8, 4, 3, 9, 1}",2.721032,0.012610
"{1, 2, 6, 9, 3, 5, 10, 8, 4, 7, 1}",2.861651,"{1, 2, 6, 9, 3, 5, 10, 8, 4, 7, 1}",2.861651,0.000000
"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,"{1, 9, 2, 6, 10, 3, 7, 8, 4, 5, 1}",2.238173,0.000000
"{1, 8, 6, 10, 3, 5, 4, 2, 9, 7, 1}",3.149826,"{1, 7, 9, 2, 4, 5, 3, 10, 6, 8, 1}",3.149827,0.000000
"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,"{1, 6, 5, 7, 3, 2, 4, 9, 10, 8, 1}",3.186929,0.000000
"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,0.000000
"{1, 6, 8, 2, 10, 7, 9, 5, 3, 4, 1}",3.405457,"{1, 4, 3, 5, 9, 7, 10, 2, 8, 6, 1}",3.405457,0.000000
"{1, 5, 4, 8, 9, 3, 2, 6, 10, 7, 1}",2.558370,"{1, 5, 4, 9, 8, 7, 10, 6, 2, 3, 1}",2.672559,0.044634
"{1, 6, 2, 10, 8, 3, 9, 5, 4, 7, 1}",2.805411,"{1, 6, 2, 10, 8, 3, 5, 9, 4, 7, 1}",2.814220,0.003140
"{1, 8, 5, 2, 4, 6, 10, 7, 9, 3, 1}",3.256508,"{1, 3, 10, 7, 9, 8, 5, 2, 4, 6, 1}",3.354154,0.029985
"{1, 9, 6, 5, 2, 8, 4, 10, 3, 7, 1}",2.688663,"{1, 7, 3, 10, 4, 8, 2, 5, 6, 9, 1}",2.688663,0.000000
"{1, 10, 4, 9, 8, 2, 3, 6, 5, 7, 1}",3.309360,"{1, 7, 5, 6, 3, 2, 8, 9, 4, 10, 1}",3.309360,0.000000
"{1, 3, 9, 4, 8, 5, 7, 10, 2, 6, 1}",2.949457,"{1, 3, 9, 4, 5, 8, 7, 10, 2, 6, 1}",2.947939,-0.000515
"{1, 6, 3, 2, 10, 4, 9, 7, 5, 8, 1}",3.764546,"{1, 8, 5, 7, 9, 4, 10, 2, 3, 6, 1}",3.764546,0.000000
"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,0.000000
"{1, 10, 9, 8, 6, 2, 4, 5, 3, 7, 1}",3.143770,"{1, 10, 9, 8, 6, 2, 4, 5, 3, 7, 1}",3.143770,0.000000
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.552552,"{1, 2, 10, 7, 8, 3, 5, 6, 4, 9, 1}",2.549053,-0.001371
"{1, 10, 9, 4, 8, 6, 3, 7, 2, 5, 1}",3.218601,"{1, 5, 2, 7, 3, 6, 8, 4, 9, 10, 1}",3.218601,0.000000
"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,0.000000
"{1, 8, 2, 6, 7, 10, 4, 5, 3, 9, 1}",2.959757,"{1, 8, 2, 6, 7, 10, 4, 5, 3, 9, 1}",2.959757,0.000000
"{1, 6, 8, 5, 4, 7, 2, 3, 10, 9, 1}",3.067394,"{1, 9, 10, 3, 2, 7, 4, 5, 8, 6, 1}",3.067394,0.000000
"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,0.000000
"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,0.000000
"{1, 9, 10, 2, 4, 8, 5, 7, 3, 6, 1}",3.071473,"{1, 9, 10, 2, 4, 8, 5, 7, 3, 6, 1}",3.071473,0.000000
"{1, 6, 2, 7, 8, 4, 9, 5, 3, 10, 1}",3.324831,"{1, 10, 3, 5, 9, 4, 8, 7, 2, 6, 1}",3.324832,0.000000
"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,0.000000
"{1, 2, 7, 9, 10, 6, 5, 4, 3, 8, 1}",2.826752,"{1, 8, 3, 4, 5, 6, 10, 9, 7, 2, 1}",2.826751,0.000000
"{1, 5, 2, 10, 8, 7, 4, 9, 3, 6, 1}",2.933355,"{1, 6, 3, 9, 4, 7, 8, 10, 2, 5, 1}",2.933355,0.000000
"{1, 4, 6, 8, 10, 7, 9, 3, 2, 5, 1}",2.818905,"{1, 5, 2, 3, 9, 7, 10, 8, 6, 4, 1}",2.818904,0.000000
"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,0.000000
"{1, 5, 7, 3, 9, 8, 10, 6, 2, 4, 1}",2.168568,"{1, 5, 7, 3, 9, 8, 10, 6, 2, 4, 1}",2.168568,0.000000
"{1, 8, 2, 9, 3, 10, 7, 4, 6, 5, 1}",2.936643,"{1, 5, 6, 4, 7, 10, 3, 9, 2, 8, 1}",2.936643,0.000000
"{1, 2, 3, 6, 8, 10, 7, 4, 9, 5, 1}",3.002313,"{1, 3, 6, 8, 10, 7, 4, 5, 9, 2, 1}",3.013880,0.003853
"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,"{1, 5, 8, 3, 10, 2, 4, 7, 6, 9, 1}",2.341016,0.000000
"{1, 3, 8, 7, 4, 6, 10, 9, 2, 5, 1}",3.221621,"{1, 3, 8, 7, 4, 6, 10, 9, 2, 5, 1}",3.221621,0.000000
"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,0.000000
"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,0.000000
"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,0.000000
"{1, 3, 10, 2, 9, 4, 5, 7, 6, 8, 1}",2.141930,"{1, 3, 10, 2, 9, 4, 5, 6, 8, 7, 1}",2.235340,0.043610
"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,0.000000
"{1, 8, 4, 7, 5, 10, 6, 3, 9, 2, 1}",3.311652,"{1, 2, 9, 3, 6, 10, 5, 7, 4, 8, 1}",3.311653,0.000000
"{1, 9, 8, 2, 4, 3, 7, 6, 10, 5, 1}",2.631017,"{1, 5, 10, 6, 7, 3, 4, 2, 8, 9, 1}",2.631017,0.000000
"{1, 7, 5, 9, 2, 4, 8, 10, 6, 3, 1}",2.502660,"{1, 7, 5, 9, 2, 4, 8, 10, 6, 3, 1}",2.502660,0.000000
"{1, 2, 3, 10, 7, 8, 6, 5, 4, 9, 1}",2.708624,"{1, 9, 4, 6, 5, 8, 7, 10, 3, 2, 1}",2.717352,0.003222
"{1, 4, 3, 8, 7, 6, 5, 10, 9, 2, 1}",3.138626,"{1, 4, 3, 8, 7, 6, 5, 10, 9, 2, 1}",3.138626,0.000000
"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,0.000000
"{1, 9, 6, 2, 8, 4, 3, 5, 7, 10, 1}",3.134921,"{1, 10, 7, 5, 3, 4, 8, 2, 6, 9, 1}",3.134921,0.000000
"{1, 6, 8, 4, 9, 7, 2, 3, 10, 5, 1}",2.582850,"{1, 5, 10, 3, 2, 7, 9, 4, 8, 6, 1}",2.582850,0.000000
"{1, 3, 4, 9, 5, 2, 6, 10, 8, 7, 1}",3.613748,"{1, 3, 4, 9, 5, 2, 6, 10, 8, 7, 1}",3.613748,0.000000
"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,"{1, 9, 2, 5, 8, 4, 7, 3, 10, 6, 1}",2.780732,0.000000
"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,0.000000
"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,0.000000
"{1, 6, 8, 7, 3, 5, 4, 2, 10, 9, 1}",2.974328,"{1, 9, 10, 2, 4, 5, 3, 7, 8, 6, 1}",2.974328,0.000000
"{1, 8, 9, 10, 5, 2, 3, 6, 7, 4, 1}",2.762566,"{1, 4, 7, 6, 3, 2, 5, 10, 9, 8, 1}",2.762565,0.000000
"{1, 9, 4, 7, 10, 3, 6, 5, 2, 8, 1}",2.373395,"{1, 9, 4, 7, 10, 3, 6, 5, 8, 2, 1}",2.425360,0.021895
"{1, 2, 9, 4, 6, 5, 7, 10, 8, 3, 1}",3.244289,"{1, 2, 9, 4, 6, 5, 7, 10, 8, 3, 1}",3.244289,0.000000
"{1, 3, 6, 9, 8, 10, 5, 2, 4, 7, 1}",2.929634,"{1, 7, 4, 2, 5, 10, 8, 9, 6, 3, 1}",2.929634,0.000000
"{1, 2, 10, 5, 4, 9, 7, 3, 6, 8, 1}",2.527895,"{1, 8, 6, 3, 7, 9, 4, 5, 10, 2, 1}",2.527895,0.000000
"{1, 2, 5, 6, 3, 7, 10, 9, 8, 4, 1}",2.529001,"{1, 4, 8, 9, 10, 7, 3, 6, 5, 2, 1}",2.529001,0.000000
"{1, 8, 10, 7, 4, 6, 5, 2, 3, 9, 1}",3.137638,"{1, 9, 3, 2, 5, 6, 4, 7, 10, 8, 1}",3.137639,0.000000
"{1, 4, 7, 9, 8, 3, 2, 10, 6, 5, 1}",2.930018,"{1, 5, 6, 10, 2, 3, 8, 9, 7, 4, 1}",2.930018,0.000000
"{1, 2, 4, 9, 5, 10, 8, 3, 6, 7, 1}",2.312140,"{1, 7, 2, 4, 9, 5, 10, 8, 3, 6, 1}",2.312372,0.000100
"{1, 2, 3, 5, 10, 9, 8, 7, 4, 6, 1}",2.983758,"{1, 2, 3, 5, 10, 9, 8, 7, 4, 6, 1}",2.983758,0.000000
"{1, 9, 2, 10, 7, 8, 5, 6, 4, 3, 1}",3.241463,"{1, 3, 4, 6, 5, 8, 7, 10, 2, 9, 1}",3.241462,0.000000
"{1, 2, 7, 10, 8, 4, 9, 3, 5, 6, 1}",2.991224,"{1, 6, 5, 3, 9, 4, 8, 10, 7, 2, 1}",2.991224,0.000000
"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,0.000000
"{1, 5, 6, 4, 8, 7, 10, 9, 2, 3, 1}",3.055075,"{1, 3, 2, 9, 10, 7, 8, 5, 6, 4, 1}",3.167724,0.036873
"{1, 10, 6, 7, 5, 2, 8, 9, 3, 4, 1}",3.215655,"{1, 4, 3, 9, 8, 2, 5, 7, 6, 10, 1}",3.215655,0.000000
"{1, 3, 6, 2, 9, 8, 5, 7, 4, 10, 1}",2.624804,"{1, 10, 4, 7, 5, 8, 9, 2, 6, 3, 1}",2.624804,0.000000
"{1, 4, 8, 5, 10, 3, 7, 9, 2, 6, 1}",3.154881,"{1, 6, 2, 9, 7, 3, 10, 5, 8, 4, 1}",3.154881,0.000000
"{1, 9, 2, 10, 7, 3, 4, 6, 8, 5, 1}",3.254030,"{1, 9, 2, 10, 7, 3, 4, 6, 8, 5, 1}",3.254030,0.000000
"{1, 2, 7, 8, 3, 10, 6, 9, 5, 4, 1}",2.555348,"{1, 4, 5, 9, 6, 10, 3, 8, 7, 2, 1}",2.555348,0.000000
"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,0.000000
"{1, 9, 2, 4, 10, 8, 3, 5, 7, 6, 1}",3.065127,"{1, 6, 3, 7, 5, 8, 10, 4, 2, 9, 1}",3.098287,0.010819
"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,0.000000
"{1, 6, 7, 2, 5, 3, 4, 9, 8, 10, 1}",2.810170,"{1, 6, 7, 10, 8, 9, 4, 3, 2, 5, 1}",2.920493,0.039258
"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,0.000000
"{1, 2, 10, 8, 4, 3, 5, 7, 9, 6, 1}",3.172193,"{1, 6, 9, 5, 7, 3, 4, 8, 10, 2, 1}",3.168236,-0.001248
"{1, 10, 7, 8, 3, 2, 6, 4, 5, 9, 1}",2.658945,"{1, 10, 7, 8, 3, 2, 6, 4, 5, 9, 1}",2.658945,0.000000
"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,0.000000
"{1, 10, 8, 4, 7, 5, 2, 3, 9, 6, 1}",2.652386,"{1, 10, 8, 4, 7, 5, 2, 3, 9, 6, 1}",2.652386,0.000000
"{1, 5, 6, 8, 7, 4, 9, 10, 2, 3, 1}",2.577859,"{1, 3, 2, 8, 7, 4, 9, 10, 5, 6, 1}",2.604961,0.010514
"{1, 3, 7, 8, 9, 6, 4, 2, 10, 5, 1}",2.773148,"{1, 3, 7, 8, 9, 6, 4, 2, 10, 5, 1}",2.773148,0.000000
"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,0.000000
"{1, 10, 2, 3, 8, 6, 7, 9, 4, 5, 1}",3.356352,"{1, 5, 4, 9, 7, 6, 8, 3, 2, 10, 1}",3.356352,0.000000
"{1, 5, 8, 10, 7, 4, 6, 9, 3, 2, 1}",2.541643,"{1, 2, 3, 9, 6, 4, 7, 10, 8, 5, 1}",2.541643,0.000000
"{1, 8, 4, 2, 7, 9, 6, 3, 5, 10, 1}",2.972095,"{1, 8, 4, 2, 7, 9, 6, 3, 5, 10, 1}",2.972095,0.000000
"{1, 7, 4, 8, 10, 3, 6, 9, 2, 5, 1}",3.259362,"{1, 5, 2, 9, 6, 3, 10, 8, 4, 7, 1}",3.259362,0.000000
"{1, 5, 6, 7, 8, 10, 4, 9, 2, 3, 1}",2.894883,"{1, 5, 6, 7, 8, 10, 4, 2, 9, 3, 1}",2.898603,0.001285
"{1, 7, 3, 9, 5, 2, 8, 6, 10, 4, 1}",2.716718,"{1, 4, 10, 6, 8, 2, 5, 9, 3, 7, 1}",2.716718,0.000000
"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,0.000000
"{1, 4, 5, 7, 2, 10, 9, 6, 3, 8, 1}",2.585570,"{1, 8, 3, 6, 9, 10, 2, 7, 5, 4, 1}",2.585569,0.000000
"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,0.000000
"{1, 2, 7, 9, 4, 10, 8, 6, 5, 3, 1}",2.391266,"{1, 2, 7, 9, 4, 10, 8, 6, 3, 5, 1}",2.403141,0.004966
"{1, 7, 8, 2, 4, 6, 5, 10, 3, 9, 1}",2.933416,"{1, 9, 3, 10, 5, 6, 4, 2, 8, 7, 1}",2.933416,0.000000
"{1, 7, 3, 9, 5, 4, 2, 8, 10, 6, 1}",3.296035,"{1, 6, 10, 8, 2, 4, 5, 9, 3, 7, 1}",3.296035,0.000000
"{1, 8, 2, 10, 9, 6, 4, 3, 7, 5, 1}",2.706634,"{1, 8, 2, 10, 9, 6, 4, 3, 7, 5, 1}",2.706634,0.000000
"{1, 5, 10, 4, 2, 6, 8, 9, 7, 3, 1}",2.726669,"{1, 3, 7, 9, 8, 6, 2, 4, 10, 5, 1}",2.726669,0.000000
"{1, 6, 9, 3, 10, 7, 4, 8, 2, 5, 1}",2.997475,"{1, 5, 2, 8, 4, 7, 10, 3, 9, 6, 1}",2.997475,0.000000
"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,0.000000
"{1, 4, 9, 7, 10, 8, 6, 3, 2, 5, 1}",2.561299,"{1, 4, 9, 7, 10, 8, 6, 3, 2, 5, 1}",2.561299,0.000000
"{1, 7, 6, 9, 8, 10, 5, 2, 4, 3, 1}",2.421562,"{1, 7, 6, 9, 8, 10, 5, 2, 4, 3, 1}",2.421562,0.000000
"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,0.000000
"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,0.000000
"{1, 9, 10, 2, 6, 7, 3, 5, 8, 4, 1}",3.000782,"{1, 4, 8, 5, 3, 7, 6, 2, 10, 9, 1}",3.000782,0.000000
"{1, 9, 4, 2, 3, 7, 5, 10, 8, 6, 1}",2.931178,"{1, 6, 8, 10, 5, 7, 3, 2, 4, 9, 1}",2.931178,0.000000
"{1, 2, 5, 9, 3, 4, 8, 7, 10, 6, 1}",2.591113,"{1, 2, 5, 9, 3, 4, 8, 7, 10, 6, 1}",2.591113,0.000000
"{1, 10, 3, 8, 9, 7, 6, 4, 2, 5, 1}",2.927179,"{1, 10, 3, 8, 9, 7, 6, 4, 2, 5, 1}",2.927179,0.000000
"{1, 8, 2, 9, 10, 5, 6, 7, 4, 3, 1}",2.825492,"{1, 3, 4, 7, 6, 5, 10, 9, 2, 8, 1}",2.825492,0.000000
"{1, 3, 9, 2, 4, 8, 6, 7, 5, 10, 1}",3.850086,"{1, 10, 5, 7, 6, 8, 4, 2, 9, 3, 1}",3.850086,0.000000
"{1, 2, 9, 10, 5, 4, 7, 6, 3, 8, 1}",3.108113,"{1, 8, 3, 6, 7, 4, 5, 10, 9, 2, 1}",3.108113,0.000000
"{1, 6, 10, 8, 3, 2, 7, 5, 9, 4, 1}",2.462662,"{1, 4, 9, 5, 7, 2, 3, 8, 10, 6, 1}",2.462662,0.000000
"{1, 10, 7, 2, 8, 3, 5, 6, 4, 9, 1}",2.473503,"{1, 9, 4, 6, 5, 3, 8, 2, 7, 10, 1}",2.473503,0.000000
"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,0.000000
"{1, 10, 6, 5, 8, 9, 7, 3, 2, 4, 1}",3.446747,"{1, 10, 6, 5, 8, 9, 7, 3, 2, 4, 1}",3.446747,0.000000
"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,0.000000
"{1, 9, 10, 7, 4, 8, 2, 6, 3, 5, 1}",2.914900,"{1, 5, 3, 6, 2, 8, 4, 7, 10, 9, 1}",2.914901,0.000000
"{1, 8, 6, 2, 7, 4, 5, 9, 10, 3, 1}",3.502796,"{1, 3, 10, 9, 5, 4, 7, 2, 6, 8, 1}",3.502796,0.000000
"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,0.000000
"{1, 8, 4, 2, 6, 5, 9, 10, 7, 3, 1}",3.019269,"{1, 8, 4, 2, 6, 5, 9, 10, 7, 3, 1}",3.019269,0.000000
"{1, 5, 8, 2, 9, 3, 4, 10, 7, 6, 1}",2.222105,"{1, 6, 7, 10, 4, 3, 9, 2, 8, 5, 1}",2.222105,0.000000
"{1, 7, 3, 4, 10, 9, 5, 2, 6, 8, 1}",3.039358,"{1, 7, 3, 4, 10, 9, 5, 2, 6, 8, 1}",3.039358,0.000000
"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,"{1, 10, 2, 8, 6, 3, 7, 4, 9, 5, 1}",2.532963,0.000000
"{1, 7, 2, 3, 10, 9, 4, 5, 6, 8, 1}",3.270002,"{1, 7, 2, 3, 10, 9, 4, 5, 6, 8, 1}",3.270002,0.000000
"{1, 9, 5, 2, 7, 10, 6, 8, 4, 3, 1}",2.835156,"{1, 3, 4, 8, 6, 10, 7, 2, 5, 9, 1}",2.835156,0.000000
"{1, 6, 8, 7, 2, 10, 3, 5, 4, 9, 1}",2.776884,"{1, 9, 4, 5, 3, 10, 2, 7, 8, 6, 1}",2.776884,0.000000
"{1, 9, 7, 6, 8, 2, 4, 10, 3, 5, 1}",2.650614,"{1, 5, 3, 10, 4, 2, 8, 6, 7, 9, 1}",2.650614,0.000000
"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,"{1, 10, 4, 9, 3, 8, 6, 2, 5, 7, 1}",3.055491,0.000000
"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,0.000000
"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",3.276029,"{1, 3, 6, 9, 8, 7, 4, 2, 5, 10, 1}",3.276029,0.000000
"{1, 2, 4, 9, 3, 5, 10, 7, 6, 8, 1}",3.380251,"{1, 8, 6, 7, 10, 5, 3, 9, 4, 2, 1}",3.380251,0.000000
"{1, 6, 2, 5, 7, 4, 9, 10, 3, 8, 1}",2.757354,"{1, 8, 3, 10, 9, 4, 7, 5, 2, 6, 1}",2.757354,0.000000
"{1, 7, 4, 2, 10, 6, 9, 5, 8, 3, 1}",3.365349,"{1, 7, 4, 2, 10, 6, 9, 5, 8, 3, 1}",3.365349,0.000000
"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,0.000000
"{1, 10, 3, 9, 7, 6, 8, 5, 2, 4, 1}",3.250891,"{1, 4, 2, 5, 8, 6, 7, 9, 3, 10, 1}",3.250891,0.000000
"{1, 9, 8, 6, 10, 4, 5, 7, 3, 2, 1}",2.975870,"{1, 2, 3, 7, 5, 4, 6, 8, 10, 9, 1}",3.001731,0.008690
"{1, 9, 4, 2, 8, 5, 3, 7, 6, 10, 1}",3.235635,"{1, 10, 6, 7, 3, 5, 8, 2, 4, 9, 1}",3.235635,0.000000
"{1, 10, 4, 6, 5, 8, 3, 2, 7, 9, 1}",2.799565,"{1, 10, 4, 6, 9, 7, 2, 3, 8, 5, 1}",2.893357,0.033502
"{1, 2, 3, 5, 6, 7, 10, 9, 8, 4, 1}",2.717859,"{1, 2, 3, 5, 6, 7, 10, 9, 8, 4, 1}",2.717859,0.000000
"{1, 3, 2, 8, 7, 5, 6, 10, 9, 4, 1}",2.813940,"{1, 4, 9, 10, 6, 5, 7, 8, 2, 3, 1}",2.813940,0.000000
"{1, 2, 4, 8, 6, 3, 7, 5, 10, 9, 1}",3.005681,"{1, 9, 10, 5, 7, 3, 6, 8, 4, 2, 1}",3.005681,0.000000
"{1, 7, 5, 9, 10, 4, 2, 8, 6, 3, 1}",3.064767,"{1, 5, 7, 3, 6, 8, 2, 4, 10, 9, 1}",3.091031,0.008570
"{1, 9, 8, 10, 4, 5, 6, 2, 7, 3, 1}",2.491117,"{1, 3, 7, 2, 6, 5, 4, 10, 8, 9, 1}",2.491117,0.000000
"{1, 5, 2, 3, 4, 6, 10, 7, 8, 9, 1}",2.930087,"{1, 5, 2, 3, 4, 6, 10, 7, 8, 9, 1}",2.930087,0.000000
"{1, 6, 5, 8, 3, 2, 10, 9, 7, 4, 1}",2.984354,"{1, 4, 7, 9, 10, 2, 3, 8, 5, 6, 1}",2.984354,0.000000
"{1, 9, 2, 4, 6, 3, 5, 10, 8, 7, 1}",2.859367,"{1, 7, 8, 10, 5, 3, 6, 4, 2, 9, 1}",2.859366,0.000000
"{1, 9, 10, 4, 2, 7, 6, 5, 8, 3, 1}",2.796478,"{1, 3, 8, 5, 6, 7, 2, 4, 10, 9, 1}",2.796478,0.000000
"{1, 10, 7, 2, 9, 6, 8, 3, 4, 5, 1}",3.020186,"{1, 10, 7, 2, 9, 6, 8, 3, 4, 5, 1}",3.020186,0.000000
"{1, 9, 3, 7, 4, 10, 6, 8, 2, 5, 1}",2.920866,"{1, 5, 2, 8, 6, 10, 9, 3, 7, 4, 1}",2.997100,0.026100
"{1, 2, 6, 9, 10, 5, 7, 8, 4, 3, 1}",2.982725,"{1, 3, 10, 5, 4, 8, 7, 9, 6, 2, 1}",3.000294,0.005891
"{1, 2, 5, 9, 6, 10, 4, 3, 8, 7, 1}",3.001747,"{1, 7, 8, 3, 4, 10, 6, 9, 5, 2, 1}",3.001747,0.000000
"{1, 10, 8, 9, 2, 3, 5, 7, 6, 4, 1}",3.130149,"{1, 4, 6, 7, 5, 3, 2, 9, 8, 10, 1}",3.130149,0.000000
"{1, 9, 5, 10, 2, 3, 7, 4, 8, 6, 1}",2.386184,"{1, 9, 3, 7, 2, 4, 10, 8, 5, 6, 1}",2.446444,0.025254
"{1, 5, 10, 4, 8, 9, 2, 3, 6, 7, 1}",3.389728,"{1, 5, 10, 4, 8, 9, 2, 3, 6, 7, 1}",3.389728,0.000000
"{1, 2, 8, 3, 6, 7, 9, 4, 10, 5, 1}",3.322558,"{1, 2, 8, 3, 6, 7, 9, 4, 10, 5, 1}",3.322558,0.000000
"{1, 5, 2, 7, 6, 4, 10, 3, 9, 8, 1}",2.905020,"{1, 5, 2, 7, 6, 4, 10, 3, 9, 8, 1}",2.905020,0.000000
"{1, 9, 7, 6, 8, 5, 10, 2, 3, 4, 1}",2.848763,"{1, 9, 7, 6, 8, 5, 10, 2, 3, 4, 1}",2.848763,0.000000
"{1, 7, 2, 3, 10, 6, 8, 9, 4, 5, 1}",2.821482,"{1, 5, 4, 9, 8, 6, 10, 3, 2, 7, 1}",2.821482,0.000000
